SleepQuality,Regularity,Steps,Alarm,PA,MovementsPerHour,TimeInBed,TimeAsleep,TimeBeforeSleep,Snore,SnoreTime,Temperature
1,85,2095,1,96.4,85.5,23261.1,19074.1,465.2,1,867.4,49.1
1,83,4635,1,96.3,107.8,26799,26263.1,536,1,540,41.5
1,85,1232,1,96.1,149,30589.2,28142.1,611.8,1,184.7,48.4
0,79,3803,1,95.6,106,18268.7,14614.9,365.4,1,300,45.3
1,0,2561,1,95.3,99.5,26912.4,22875.6,538.2,0,0,32
1,79,2021,0,95.5,83.7,25600.3,18090.9,512,1,2429.9,44.8
0,85,846,1,95,146,21842.9,19877,436.9,1,540,45.9
1,87,1648,1,95.2,151.2,28688.3,26488.9,573.8,1,540,34.2
0,84,3156,1,95.5,158,19921.5,17929.3,398.4,1,440.4,36.1
0,-2,184,1,96.2,211.7,13042.8,12781.9,260.9,1,240,49.8
0,86,4771,1,95.9,106.1,16721.6,12987.1,334.4,1,600,37.6
0,93,3906,1,95.5,116.1,16400.1,13721.4,328,1,195.3,39.4
1,80,2532,0,86.9,57.3,30871,26034.5,617.4,1,180,27.9
0,76,1674,1,94.8,112.3,21937.9,19451.6,438.8,1,588.1,32
1,83,5050,1,95.2,92.4,22737.8,19554.5,454.8,1,240,13.3
0,89,3986,1,95.8,103.6,17978.4,13184.1,359.6,1,482.3,26.6
1,77,2079,1,95.6,83,22434.4,17797.9,448.7,1,677.7,42.6
1,71,1349,1,95.5,166.4,26877.5,21950,537.6,1,180,46.4
1,72,3155,1,95.3,135,24591.7,22542.4,491.8,1,328.7,47.1
0,78,768,1,95,97.6,20918.9,17850.8,418.4,1,180,45
1,83,1701,1,94.9,161.8,29993.4,29393.5,599.9,1,375.3,41.9
0,84,3331,1,94.9,119.2,22074.3,21632.8,441.5,1,861.2,33.6
1,83,8004,1,94.9,113.8,24271.4,21358.9,485.4,1,1032.6,34
1,84,731,1,95.7,106,31771.1,28276.3,635.4,1,480,34
1,85,1274,1,96.3,107.9,24572.7,24081.2,491.5,1,2362,31.1
0,78,1851,1,96.1,158.1,24858.6,21046.9,497.2,1,420,37.8
1,70,3144,1,95.2,146.2,27516.2,22104.7,550.3,1,96.2,38.7
0,67,3784,1,95.5,162.3,18253,16062.7,365.1,1,300,29.3
1,71,3175,1,95.8,144.5,25634,23327,512.7,1,70.7,37
0,79,5860,1,95.2,147.1,22875.7,18605.6,457.5,1,780,41.5
0,87,3861,1,94.6,126.5,22330.3,21883.7,446.6,1,540,36.5
1,81,734,1,95.6,145.2,27744.9,21826,554.9,1,180,41.4
0,67,1543,1,95.1,138.5,19174.6,14444.8,383.5,1,360,45.7
1,61,2938,0,95.8,81.9,28671,25421.6,573.4,1,600,34.3
1,61,2145,1,95.4,171.8,31565.3,27882.7,631.3,1,939.5,40.5
1,66,3672,1,94.5,157.7,30263.6,29658.4,605.3,1,62.5,43.5
0,76,1865,1,95.6,142.4,21799.2,21363.2,436,1,79.9,32.4
0,12,9,1,95.8,0,3352.9,2525.9,827.1,1,0,34.3
1,-4,1141,0,96.2,164,31807.1,26824,636.1,1,733.3,40.6
0,-3,302,0,95.4,235.5,24517,22555.6,490.3,1,360,48.7
0,45,1590,1,95.4,102,21458.9,15021.2,2789.7,1,120,41.7
0,71,1030,1,94.9,94.1,18698.6,13837,374,1,300,48.4
1,69,2567,1,94.9,149.9,25264.4,21222.1,505.3,1,800.3,44.1
0,72,1381,1,93.9,173.1,25369,19703.3,507.4,0,0,32
0,87,2493,1,93.7,137.1,22702.8,18389.2,454.1,1,61.6,47.1
1,90,6830,1,94.5,138,28635.4,28062.7,572.7,1,243.7,46
1,90,3989,1,95.2,148.8,25713.2,25198.9,514.3,1,834.6,43
1,91,4375,1,95.4,121.9,23490.3,23020.5,469.8,1,989.1,36.1
1,88,2352,0,95,158,33200.2,29548.2,664,1,420,38.3
0,77,1628,0,95,146,23308.1,19734.2,466.2,1,300,45.3
1,83,390,1,94.4,145,27004.8,26464.7,540.1,1,540,43.7
0,89,5171,1,95.6,184.2,21998.7,16719,440,1,540,36
0,92,2064,1,95.9,148.9,21360.8,17729.4,427.2,1,180,38.1
0,92,3901,1,95.6,23.5,18535.2,18164.5,370.7,1,947,52.3
1,81,2750,0,95.9,131.1,30606.6,29994.5,612.1,1,81.4,35.6
1,75,4173,0,95.6,57.2,26626.9,20680.2,532.5,1,1982.5,36
0,78,4503,1,93.3,174.1,24305,23818.9,486.1,1,540,34.9
0,85,5968,1,94.9,169.7,23837.6,17719.3,476.8,1,735.7,22.1
0,86,3238,1,94.8,106.3,16246.6,10776.9,324.9,1,645.8,31.8
0,92,3125,1,94.4,54.2,14315.7,10689,286.3,1,992.9,34.9
1,80,1182,0,94.9,158.6,27080,22837.5,541.6,1,145.2,29.8
1,81,782,0,94.1,142.8,33876.4,28569.1,677.5,1,1989.8,34.7
0,73,1177,1,95.4,127.6,22601.4,18156.5,2034.1,1,839.1,30.2
1,85,748,1,94.6,33,21232.7,20808.1,424.7,1,1298.5,36.5
0,83,4621,0,94.4,76.7,12691.3,10279.9,253.8,1,120,39.6
0,55,1374,1,94.4,91,11163,10939.7,223.3,1,0,37.2
0,30,4598,1,93.8,168.2,24150,20608,483,1,161.3,34.2
0,-16,247,1,94.1,0,5120,3328,102.4,1,0,55.4
0,-13,252,1,94.7,50.8,17259.3,12024,345.2,1,267.9,45.5
1,-29,2809,1,87.6,119.9,26054.9,25533.8,521.1,1,103.5,27
1,-13,3735,0,95.5,33.7,31580.7,30949.1,631.6,1,60.9,39.6
1,34,1207,1,95.2,100.3,24974.2,21477.8,499.5,1,180,47.1
0,78,2805,0,95,56.4,16201.6,11179.1,324,0,0,32
0,84,3020,1,95,69.1,16516.5,16186.2,330.3,1,480,39.7
0,84,1938,1,94.6,60,19116.5,13955,1529.3,1,1236.3,40.3
0,-93,200,1,94.7,77.1,16151.4,13997.9,323,1,240.1,52.9
1,60,1027,0,95,87.9,27678.8,20943.6,553.6,1,540,38.7
0,83,348,1,94.5,104.2,20128,17645.6,402.6,1,60,41
0,-7,59,1,95.6,75.4,18317,15142,366.3,1,133.6,41.4
0,71,1024,1,95.1,133.4,24311.7,18395.8,486.2,1,120,45
0,75,2692,1,94.3,129.9,24091.8,22405.4,481.8,1,137.9,52
1,70,1001,0,94.3,115.6,32093.8,31451.9,641.9,1,300,54.1
0,-27,211,1,94.7,78,17178.5,16835,343.6,1,240,43.9
1,54,1905,0,94.5,178.8,33101.7,30894.9,662,1,360,32.2
0,63,1636,1,94.5,82.8,19217.6,16399,384.4,1,207,34.9
1,78,4820,0,95,80.2,21897.9,17810.3,438,0,0,32
0,30,8,0,95.3,154.1,7264.1,5012.2,145.3,1,60,32
0,20,68,1,95.6,96.8,11662.1,8085.7,233.2,1,180,43.7
0,0,68,1,95.5,26,7211.2,1538.4,1105.7,1,60,49.8
0,-13,2923,1,95.5,172.5,23873,23395.5,477.5,1,360,38.1
0,-30,1110,0,95.4,161.1,25471,20461.7,509.4,1,300,48.7
0,15,2942,1,95.2,91,11450.6,7748.2,1755.8,1,1533.4,54.5
1,49,1920,0,95.2,132.4,37213.6,34608.6,744.3,1,745.5,49.8
0,57,4811,1,95,96,21062.7,17692.7,421.3,1,120,48.9
1,58,3377,0,95.3,118,33138.2,32475.5,662.8,1,506.5,42.8
0,69,1181,1,95.5,108.9,21588.8,21157,431.8,1,1118,53.2
0,80,3131,1,95.3,111.2,19412.3,19024.1,388.2,1,135.7,44.4
1,78,2037,0,95.4,125.2,29955.2,27059.5,599.1,1,180,37.6
0,47,368,0,95,204.3,14346.6,14059.7,286.9,1,180,43.7
0,11,1556,1,95.3,120,21899,21461,438,1,360,47.5
1,20,1519,1,95.3,94.7,26287.4,25761.7,525.7,1,300,52
0,55,3861,1,95.1,97.5,20969,20549.6,419.4,1,480,56.5
0,86,2062,1,94.8,90.5,18068.7,17707.3,361.4,1,360,57.4
0,31,98,1,94.9,43.5,7146.2,0,0,1,180,68.9
1,84,3154,1,94.5,80.2,22059.2,19853.3,441.2,1,2149.3,58.6
0,77,813,1,94.6,163,20230.7,17870.5,404.6,1,240,57.6
0,70,1405,1,94.7,93.9,21040.5,16551.9,420.8,1,240,41.9
0,79,2499,1,95.2,106.8,23029.9,22569.3,460.6,1,240,39.2
1,84,1418,1,95.2,129.7,30810,26599.3,616.2,1,840,39.9
0,83,2242,1,94.8,98.6,21596.4,21164.4,431.9,1,99.9,54
1,84,11188,1,94.6,45.5,21292.2,17388.6,425.8,1,480,52.9
1,87,690,0,94.3,125.2,27147.8,22080.2,543,1,180,52
1,89,1931,0,94.1,83.5,26419.6,24394.1,528.4,1,259.7,52.5
1,85,1047,0,95,94.9,26945.6,22903.7,538.9,1,345.4,47.7
0,75,550,1,94.8,51.9,18480.6,18111,369.6,1,146,56.5
1,73,633,0,94.9,32.8,25323.8,20174.6,506.5,1,0,64.6
0,71,1618,0,94.8,33.2,18196.3,17832.4,363.9,1,60,62.4
0,69,948,1,94.7,82.1,18714.7,18340.4,374.3,1,180,59.2
0,77,1437,1,95,28.1,15731.1,15416.5,314.6,1,240,43.2
0,82,2766,0,101,166.5,24458,17446.7,489.2,1,365.1,56.1
0,16,3462,0,100.7,0,1682.7,1649,33.7,1,0,32
0,67,436,1,100.6,155.7,25923.5,20911.7,518.5,1,113.4,59.2
0,76,7067,0,100.7,165.7,27344.2,26797.3,546.9,1,655.7,54
0,70,2307,0,100.5,213.1,30446.7,29837.7,608.9,1,1093.6,54.5
0,83,3009,0,100.8,196.6,26386.4,22516.4,527.7,1,1396.3,54.1
0,83,2896,1,101,212.5,23704.2,23230.1,474.1,1,219.4,52
1,69,1218,0,95.2,56.3,28654.1,28081,573.1,1,645.2,58.1
0,86,460,0,94.9,136.4,22712.4,22258.2,454.2,1,720,58.8
1,88,1993,0,94.9,84,24063.1,23581.8,481.3,1,143.2,55.2
1,81,624,1,94.8,100,28056.1,25157,561.1,1,255.2,60.6
1,84,2543,0,94.7,44.5,30062.1,22947.4,601.2,1,899.4,65.3
0,77,9583,1,94.9,43,15821,15504.6,316.4,1,420,69.3
1,74,8562,1,95,56.1,28860.7,28283.5,577.2,1,628.6,63.5
1,72,9997,1,95.2,71.9,29517.4,27451.2,590.3,1,540,54.1
1,81,9859,1,95,30.4,28005.2,27445.1,560.1,1,540,58.8
0,84,2160,1,94.9,60.7,15031,11122.9,300.6,1,240,57.7
1,67,2627,0,94.5,86.5,30755.6,23886.9,615.1,1,60,55
1,64,1751,0,94.6,36.9,23517.5,23047.1,470.3,1,268.5,57.4
0,65,289,1,94.6,56.4,21292.1,20866.2,425.8,1,360,54.9
1,74,6656,1,94.6,91.2,24934.6,24435.9,498.7,1,930.1,57.6
1,81,5611,1,94.8,68.8,26510.9,21650.6,530.2,1,221.4,56.7
1,91,4571,1,95.1,81.5,23919.1,20650.1,478.4,1,1940.2,56.5
1,84,869,0,95.6,45.5,32224.6,28894.7,644.5,1,600,57.6
0,65,1254,1,95.1,54.3,12840.8,10101.5,256.8,1,254.2,64.9
0,-11,138,1,95.1,0,3164.1,2573.5,590.6,1,0,72.1
0,0,138,0,95,0,2733.5,2678.8,54.7,1,0,32
1,58,1475,1,94.5,103.6,30115.7,29513.3,602.3,1,911.3,72.3
1,68,9058,1,94.6,46.1,25215,20256,504.3,1,732.4,62.1
0,77,6834,1,94.8,27.6,17324.4,15014.5,346.5,1,0,62.8
1,84,7663,1,94.9,9.3,25473.1,24963.7,509.5,1,0,59.4
1,86,5064,1,95,19,27910.1,27351.9,558.2,1,60,61.9
1,86,1424,0,94.8,69.5,30615.5,23778,612.3,1,683.7,59.2
0,86,4513,1,94.9,84.4,22453.2,22004.1,449.1,1,322,56.7
1,87,5937,1,94.8,35.5,21638.3,21205.5,432.8,1,300,62.2
1,93,10657,1,95,42.8,21952.5,21513.5,439.1,1,143.7,62.1
1,99,6315,1,95,42.2,21484.4,21054.7,429.7,1,72,63.5
0,98,6405,1,94.9,31.9,19447,19058,388.9,1,300,59.2
1,85,6317,1,87.3,28.7,21564.2,21132.9,431.3,1,1729.1,45.3
1,79,3745,1,87.4,37.5,24246,23761,484.9,1,240,53.8
1,77,2046,1,94.6,41.7,22611.5,22159.3,452.2,1,813.1,63.9
0,88,4967,1,94.5,59.4,21051.7,20630.7,421,1,179.2,72.5
0,94,10845,1,94.7,50.3,20162.7,19759.4,403.3,1,192.3,71.2
1,88,647,1,94.7,57.9,33137,32474.3,662.7,1,120,70.3
0,79,1525,1,94.6,37.8,19660.5,16842.5,393.2,1,60,72.1
1,69,1484,0,94.4,32.7,24586.6,20406.9,1065.4,1,646.5,76.3
1,75,758,0,94.6,54.9,29618.5,29026.1,592.4,1,173.1,74.5
0,75,2890,1,94.7,1.1,15705.5,11569.7,2931.7,1,0,73.9
0,80,7291,1,94.9,36.2,18780.2,18404.6,375.6,1,240,67.6
1,79,5436,1,94.7,11,22776.1,18904.2,455.5,1,180,63.5
0,67,2740,1,94.5,39.2,9361.6,7707.7,187.2,1,240,67.3
1,69,2020,1,94.8,36.6,21248.6,15511.4,425,1,94.3,62.4
1,74,1228,1,94.7,20.6,21294.8,14693.4,425.9,1,99,66.9
0,73,160,1,94.6,14.1,9095.6,8913.7,181.9,1,613.6,64.6
0,75,113,1,94.8,28.2,18921.8,16714.3,378.4,1,2602.7,56.1
1,70,5984,1,95.1,20.2,36282.1,33863.3,725.6,1,480,63.9
1,73,9621,0,95,21.6,36892.5,36154.6,737.8,1,360,62.1
0,71,4283,1,95.2,96.3,23999.3,21919.3,480,1,120,57.2
1,70,2782,0,95.2,47.5,30734.5,30119.8,614.7,1,60,62.1
1,60,1429,1,95,53.3,25104.8,24602.7,502.1,1,300,64.2
1,70,5940,1,94.8,49.1,25799.5,23821.5,516,1,60,65.3
1,82,673,1,94.6,24.5,26956.2,26417,539.1,1,203.5,65.8
0,93,3079,1,94.7,72.5,21357.4,16943.5,427.1,1,262.6,74.3
1,79,1715,0,87.3,131.4,39973.4,39173.9,799.5,1,600,58.5
0,52,1140,0,94.6,0,2384,0,0,1,0,32
1,0,79,0,94.6,45.3,32133,31490.3,642.7,0,0,32
1,58,966,0,87.3,40.3,30501,29890.9,610,1,300,47.7
0,62,2003,1,87.5,28.8,17942.5,17583.7,358.9,1,60,51.6
1,73,2015,1,87.5,59.5,29030,26707.6,580.6,1,360,52.7
1,64,3989,0,87.2,80.7,27909.8,27351.6,558.2,1,438.4,55
0,85,230,1,87.1,51.6,21577.8,19851.6,431.6,1,0,50.4
0,5,3916,0,101,79.3,14891.7,10324.9,297.8,1,3150.6,60.4
0,95,65,0,101,142.5,23953.4,17246.4,2076,1,80.3,62.6
1,80,2324,0,101.1,88.5,27815.2,24755.5,556.3,1,924.6,55.6
0,85,1153,0,101.1,95.9,23733.5,21755.7,474.7,1,150.1,59.4
0,82,1285,1,100.7,141.9,16955.6,15316.6,339.1,1,300,57
1,78,2563,0,94.7,32.3,30664.1,30050.9,613.3,1,240,56.1
1,71,1633,0,95,56.4,23358.5,22891.3,467.2,1,240,66.2
1,74,1048,0,95,95.7,30466.5,28333.9,609.3,1,120,63.3
0,75,1085,1,94.6,107.9,24159.6,18119.7,483.2,1,420,68
1,82,1014,1,94.7,7.9,28376.9,23552.9,567.5,1,2628.8,75.2
0,41,202,1,95,0,1635,1602.3,32.7,1,0,86.7
1,69,704,0,95.2,93.8,29671.8,29078.3,593.4,1,180,68.7
1,64,924,0,94.3,72.1,30943,28570.7,618.9,1,60,64
1,61,1335,0,93.8,46.4,35776.9,35061.3,715.5,1,171.7,74.3
1,61,405,0,94.7,62.1,29733.2,29138.5,594.7,1,418.9,70.7
1,69,403,1,94.9,101.5,27799.5,27243.5,556,1,240,65.5
1,72,2451,1,94.5,88.5,27058.1,22097.4,541.2,1,72.8,56.1
1,85,797,1,94.4,121.9,28689.2,28115.4,573.8,1,420,54.7
1,84,5110,0,94.8,67.7,32055.8,31414.6,641.1,1,385.9,54.7
0,81,1100,1,95,132.9,22966.2,18526.1,459.3,1,533.9,52.9
0,78,2472,1,94.4,119.3,20213.7,19809.4,404.3,1,360,51.8
1,75,1374,0,93.6,103.2,31877.8,31240.3,637.6,1,420,53.2
0,75,7770,1,94.1,181.3,23248.5,22783.5,465,0,0,32
0,77,424,1,94.5,141.1,18647.8,18274.9,373,1,120,52
1,79,1348,0,94.6,97.4,26560.5,26029.3,531.2,1,0,54.3
1,82,964,0,95.1,189.6,30992.3,30372.5,619.8,1,215.5,51.6
0,81,944,1,95.2,166.2,26549.4,26018.4,531,1,240,50.4
1,82,943,0,95.2,135.3,28523.9,27953.5,570.5,1,120,57.7
0,77,1331,1,95.2,86.8,21030.3,20609.6,420.6,1,420,59.2
1,80,1643,1,94.9,89.2,28631.2,28058.6,572.6,0,0,61
0,78,2437,1,94.6,83.1,20002.7,19602.6,400.1,0,0,32
0,-6,156,1,94.8,60.4,13906.6,13628.5,278.1,1,0,63.3
0,-2,31,0,94.9,23.8,13060.6,12799.3,261.2,1,0,70.2
0,79,902,1,95.4,122.2,22172.8,21729.3,443.5,1,246.8,52.9
0,74,1276,1,95.2,97.2,20887.3,20469.6,417.7,1,240,48.2
0,78,3500,1,94.5,89.8,14560.6,14269.4,291.2,1,240,55.9
1,71,3713,0,95,30.9,29012.5,28432.2,580.2,1,180,60.3
1,36,803,0,95,56.2,28693.2,28119.3,573.9,1,600,61
0,-15,392,0,94.8,0,4675.1,4581.6,93.5,1,0,32
1,33,916,0,95.1,88.7,28796.2,26492.5,575.9,1,97.2,58.5
0,63,325,1,95.3,42.9,17753.4,17398.3,355.1,1,240,59.9
0,73,8311,1,87.8,182.9,19748.9,15140.8,395,1,61,42.1
1,82,1502,0,95.1,47.6,29575.8,28984.3,591.5,1,300,67.8
1,87,372,0,95.1,162.9,31388.4,30760.7,627.8,1,98,65.8
1,86,346,0,95,73.9,28144.9,25611.9,562.9,1,120,56.7
1,92,865,0,95.2,112.3,29547.1,28956.2,590.9,1,240,57.6
1,59,5887,1,100.1,122.3,30134.3,26016,602.7,1,2996.8,54
0,28,1884,0,94.4,0,2490.5,539.6,49.8,1,0,32
1,28,229,0,94.4,126.6,27083.1,26541.4,541.7,1,512.7,59.9
1,55,844,1,94.5,70.5,27142.2,22799.4,542.8,1,60,63.7
1,64,595,1,95,99.9,24458.4,21360.3,489.2,1,60,52.7
1,83,385,1,95.2,96.5,27077.1,26535.6,541.5,1,240,52.9
1,92,1198,0,95.6,95.1,27086.8,26545,541.7,1,120,59.5
1,93,649,1,95.2,89.8,26092.8,25570.9,521.9,1,795.6,56.7
1,89,709,1,94.8,88.3,23847.7,23370.8,477,1,0,53.2
1,82,715,0,94.1,82,31630,26252.9,632.6,1,0,44.4
1,80,676,1,94.8,60.3,22699.7,22245.7,454,1,120,40.5
0,36,155,1,95.3,0,1013.5,0,0,1,0,32
0,-6,511,1,95.7,100.9,23342.5,22875.6,466.8,1,0,39
0,-6,511,1,95.7,100.9,23342.5,22875.6,466.8,1,120,39
0,-78,392,1,95.3,0,4995.7,4895.8,99.9,1,0,41.2
0,-38,31,1,95.1,39,16138.4,15815.6,322.8,1,0,59.2
0,41,1555,0,95.2,53.2,19356.3,14323.7,387.1,1,0,51.3
0,-10,411,1,94.6,0,5147.5,5044.6,103,1,0,59.2
0,-101,492,0,93.8,92.8,18930.8,18552.2,378.6,1,434.4,48.4
1,-9,1690,0,94.4,90.7,26505.6,25975.4,530.1,1,868.1,29.8
1,25,1515,0,95.2,86.5,28640,25489.6,572.8,1,0,34.5
1,94,726,0,94.7,94.7,31185.5,30561.8,623.7,1,1462.5,32.9
0,56,1809,1,93.6,64.9,15892.9,12025.6,317.9,1,0,30.6
1,61,1187,0,93.7,107.7,27406.6,22473.4,548.1,1,113.4,30.9
1,70,1199,0,94,146.2,30303.3,27171.9,606.1,1,0,37.4
0,79,1462,0,95.7,91.3,22735.5,22280.8,454.7,1,2293.8,24.3
1,83,918,0,95.3,138.3,31975,27605.1,639.5,1,380.3,37
1,83,1578,0,95,132.6,27136.8,26594.1,542.7,1,68.4,35.2
0,84,3026,1,95.6,134.5,21489.4,19125.5,429.8,1,71.1,29.5
0,85,1109,1,95.4,80.6,17256.9,13287.8,345.1,1,497.6,34.2
1,80,1281,0,95.7,114.6,29011.4,28431.2,580.2,1,0,37
0,81,1642,0,96.3,115.8,25045.3,20036.2,500.9,1,0,40.3
1,86,911,0,95.8,114.7,27123.8,23959.4,542.5,1,0,37.6
0,90,464,0,95.7,120.7,20050,19649,401,1,1042.2,33.8
0,90,950,1,95.5,61.1,16385.4,16057.7,327.7,1,0,36
0,77,311,1,95.7,126.5,19209.6,14983.5,384.2,1,81.7,34.5
0,65,4417,0,95.7,103.6,23493.6,23023.7,469.9,1,0,40.5
0,64,2432,1,95.5,67.9,20508,20097.8,410.2,1,2122.2,39.7
1,72,1969,0,95.8,96.1,24400.5,19195.1,488,1,60.1,37.2
0,43,2593,0,87.8,99,14198.9,11264.4,284,1,386.9,29.1
1,-6,1559,0,95.9,40.6,33009.8,29488.8,660.2,1,2038.8,41.9
0,23,376,1,95.5,70.2,16254.5,15929.4,325.1,1,0,40.3
0,-20,132,1,94.5,47.2,16364.6,14346.3,327.3,1,245.8,37.8
1,-77,1917,0,94.7,93.6,26357.4,25830.3,527.1,1,0,14.4
1,80,2586,0,94.7,62.4,35171.7,28723.5,703.4,1,0,28.4
1,68,1609,0,94.5,79.8,24677,24183.5,493.5,1,101.1,35.1
1,68,657,0,94.9,80.9,30000.1,29400.1,600,1,0,26.2
1,83,1745,0,95.3,106.5,28256.4,27691.3,565.1,1,75.7,28
1,78,639,0,95.1,63,26589.7,26057.9,531.8,1,0,27.7
1,82,712,0,93.3,63.2,26463.2,21523.4,529.3,1,0,40.6
1,94,1998,0,93.4,90.7,27539.4,26988.6,550.8,1,0,35.4
0,77,2011,1,94.5,0,3255.3,151.9,3103.4,1,0,32
0,88,2026,1,94.6,55,17547.5,17196.6,351,1,0,34.2
1,71,1697,0,95.6,72,32256.6,31611.5,645.1,1,1071.2,25.7
1,73,248,0,95.9,134.7,39322.1,38535.7,786.4,1,1703.1,31.8
0,63,808,1,95.4,93.5,16352.7,16025.6,327.1,1,0,29.3
0,13,173,0,95.5,82.4,10374.2,10166.7,207.5,1,0,32
0,69,525,0,95.3,57.4,22067.4,21626,441.3,1,0,26.1
1,78,759,0,95.5,111.8,27953.9,23388.1,559.1,1,292.6,28.6
1,79,1332,0,95.6,125,28608.2,21074.7,572.2,1,80.8,34.2
0,83,2434,0,95.6,110.8,20947.7,19202.1,419,1,92.2,41.9
0,81,883,0,95.4,73.6,19493.6,19103.7,389.9,0,0,32
0,-14,58,0,94.9,84.5,22092.3,21650.4,441.8,1,1092.4,46.2
0,0,770,1,95.7,74,14475.5,9505.6,289.5,1,0,40.1
0,-121,1415,1,88,344,6720.8,6586.3,134.4,1,61.9,32
0,-66,1512,0,93.4,94.6,20388.6,19980.8,407.8,1,0,46.6
1,17,2055,0,93.6,43.1,34454.2,33765.1,689.1,1,0,43.9
1,75,1041,1,94.1,85.7,26284.3,25758.6,525.7,1,80.1,43.3
0,79,1367,1,86.7,172.4,19027.5,16109.9,380.5,1,248.5,1.2
0,52,2710,1,86.2,185.1,13544.1,9706.6,270.9,1,597,25.2
1,40,5432,1,100.2,133.9,30991,30371.2,619.8,1,818.9,62.4
1,46,772,1,100.3,129,26940.2,21282.8,538.8,1,188.3,57.9
1,36,1943,0,94.4,111.4,28244.8,27679.9,564.9,1,0,41.9
0,48,534,0,93.4,110.3,22880.6,22422.9,457.6,1,0,40.1
0,69,2383,1,93.1,184.5,21997.5,18624.6,440,1,402.1,44.2
0,24,90,1,93.2,0,6973.5,1580.7,1627.2,1,0,43.3
0,73,2678,1,93.3,200.4,21568.5,18620.8,431.4,1,483.4,39.2
0,73,2647,1,94.3,252.9,13790.7,11768,275.8,1,0,42.3
0,29,80,1,94.4,0,3555.7,0,0,1,0,41.4
0,82,3215,1,94.6,180.5,21426.6,19998.2,428.5,1,77.4,45.9
0,83,2351,0,94.1,157.1,25188.7,21410.4,503.8,1,197.1,48.9
0,88,1228,0,93.4,133.3,24064,19892.9,481.3,1,0,44.4
0,83,905,0,93.2,186.5,29145.4,28562.5,582.9,1,167.7,37.8
0,-23,186,1,93.7,69.3,15632.2,12297.4,312.6,1,76.7,35.2
0,59,3368,1,94.6,156,24662.1,21867.1,493.2,1,0,35.8
1,54,1372,1,94.8,127.7,28020.9,27460.4,560.4,1,1862.6,38.5
0,63,3038,1,95.5,142.2,13925.2,12347,278.5,1,681.5,34.2
0,22,89,1,96.1,98.5,8776.9,7518.9,175.5,1,0,30.4
0,65,619,0,96.1,114.9,19977.6,19578.1,399.6,1,0,31.6
1,49,3265,0,96.1,102.8,33552.8,32881.8,671.1,1,0,31.6
1,56,380,1,96,76.6,23639.2,23166.4,472.8,1,98.5,31.8
0,63,802,1,96.4,134.1,21760,18205.9,435.2,1,0,38.5
0,54,860,1,96.5,196.9,26065.5,23980.2,521.3,1,491.7,40.5
1,59,3908,1,96.6,134.7,29346.5,24748.9,586.9,1,0,38.7
1,84,1483,0,95.4,89.5,38156.2,37393.1,763.1,1,0,37.8
1,86,1106,1,95.4,174.2,35092,26786.9,701.8,1,0,24.1
0,80,1046,1,95.5,166.2,24247.7,22227.1,485,1,0,31.3
1,64,2419,1,95.3,121.6,29384.7,23116,587.7,1,0,35.2
1,73,1122,1,95.2,100.7,24953.3,22042.1,499.1,1,144.7,38.7
0,69,2736,0,94.6,299.5,28707.1,27558.8,1148.3,1,0,41.5
0,77,601,0,94.3,266.5,29304.5,28718.4,586.1,1,0,37.4
0,75,1263,1,96.2,75.1,22845.8,19190.5,456.9,1,29.4,35.6
0,76,3004,1,96,49.9,20085.9,19684.1,401.7,1,298.5,38.5
0,90,4440,1,95.8,157.8,18407.7,16076.1,368.2,1,46.8,41.4
1,85,2767,0,95.3,57.5,25433,21872.4,508.7,1,0,36
1,81,3064,0,95,97.8,25768.4,25253,515.4,1,155.6,38.8
0,84,2153,1,95.5,73.8,21241.6,16851.6,424.8,1,21.6,34.9
0,-10,90,1,94.9,259,6722,0,0,1,0,39.7
0,0,19,1,94.9,0,4573,2606.6,1204.2,1,0,38.8
1,85,3278,1,94.9,43.7,22640.7,18716.3,452.8,1,24,26.4
1,88,0,1,95.7,24.6,24062.2,19169.6,481.2,1,0,14.7
1,93,3233,0,95.4,42.6,27769.9,25085.5,555.4,1,0,28.8
0,89,0,1,87.4,56,19926.2,14944.6,398.5,1,104.4,13.6
0,38,0,1,87.5,0,1787,89.4,1697.7,1,0,32
1,86,1521,1,95.3,43.6,26310.9,23592.1,526.2,1,0,33.6
1,86,2283,1,95.6,31,24258.7,23773.5,485.2,1,0,36.3
1,91,2738,1,95.8,60.7,24566,21945.6,491.3,1,496.3,39.7
0,92,3715,1,94.7,62.5,21156.3,16643,423.1,1,0,41.4
1,91,1601,1,93.5,54.8,25687.2,25173.4,513.7,1,0,27.7
0,87,2431,1,93.5,36.8,18811.7,18435.5,376.2,1,0,20.1
0,89,1824,1,93.5,34.2,16377.7,11464.4,327.6,1,134,26.6
0,92,1855,1,94.5,37.8,14685.6,12433.8,293.7,1,0,22.6
0,92,957,1,93.9,53.9,21135.4,17542.4,422.7,1,125.8,36.1
0,93,2289,1,93.5,42.4,20408.2,16666.7,408.2,1,787.8,32
0,90,3073,1,93.4,46,15191.6,13267.3,303.8,1,57.1,28.6
0,-4,248,1,94.6,43.7,13740.4,9343.4,274.8,1,36.2,28.2
0,83,4084,1,95.3,80.5,24264.9,21029.5,485.3,1,1636.4,23.9
0,75,3591,1,95.3,32.3,17061.5,13649.2,341.2,1,96.8,31.1
0,77,1382,1,93.6,63.1,22532.1,20429.1,450.6,1,21.1,29.7
